                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.54962,                0.38258,                0.89264,                0.71784,                0.82383,                0.83966,                0.66402,                0.41674,                0.30954,                0.85536,               0.005215,               0.005215,               0.005215
                    147,                 0.5523,                 0.3841,                0.89291,                0.80773,                0.79628,                0.85244,                0.67891,                0.41407,                0.30915,                0.85387,               0.005182,               0.005182,               0.005182
                    148,                0.54657,                0.37858,                0.89131,                0.77858,                0.72507,                0.84221,                0.66112,                 0.4146,                0.30766,                0.85392,               0.005149,               0.005149,               0.005149
                    149,                0.54833,                 0.3829,                0.89342,                0.79596,                0.79909,                0.86768,                  0.672,                0.41387,                0.30668,                0.85265,               0.005116,               0.005116,               0.005116
                    150,                 0.5429,                 0.3815,                0.88859,                0.79749,                0.81491,                0.84934,                0.68549,                0.41506,                0.30783,                0.85391,               0.005083,               0.005083,               0.005083
                    151,                0.54772,                0.38075,                0.89363,                 0.7831,                0.83506,                 0.8504,                 0.6801,                0.41464,                0.30625,                0.85352,                0.00505,                0.00505,                0.00505
                    152,                0.54438,                 0.3756,                0.89107,                0.77263,                0.79838,                 0.8408,                0.67283,                0.41516,                0.30501,                0.85388,               0.005017,               0.005017,               0.005017
                    153,                0.54733,                0.37851,                0.88856,                  0.841,                0.76093,                0.85784,                0.67971,                0.41329,                0.30472,                 0.8527,               0.004984,               0.004984,               0.004984
                    154,                0.54699,                0.38211,                 0.8894,                0.83012,                0.78617,                0.86937,                0.69775,                0.41375,                0.30459,                0.85337,               0.004951,               0.004951,               0.004951
                    155,                0.54043,                0.37461,                0.89024,                 0.9036,                0.76628,                0.88052,                0.67512,                0.41369,                0.30272,                0.85295,               0.004918,               0.004918,               0.004918
                    156,                0.54063,                0.37422,                0.88835,                0.90261,                0.75233,                0.87803,                0.68285,                0.41266,                0.30154,                0.85302,               0.004885,               0.004885,               0.004885
