                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.60103,                0.42962,                0.91649,                0.86994,                0.60117,                0.70131,                0.52875,                0.46572,                0.34721,                 0.8757,               0.006766,               0.006766,               0.006766
                    100,                0.59967,                0.42705,                0.91713,                0.73229,                0.71813,                0.73047,                0.56225,                0.46367,                0.34548,                0.87499,               0.006733,               0.006733,               0.006733
                    101,                0.59793,                0.42483,                0.91567,                0.84408,                0.62019,                0.71716,                0.55863,                0.46073,                0.34732,                0.87426,                 0.0067,                 0.0067,                 0.0067
                    102,                0.59161,                0.42158,                0.91293,                0.84149,                0.58794,                0.71946,                0.54974,                0.46301,                0.34572,                 0.8742,               0.006667,               0.006667,               0.006667
                    103,                0.59944,                 0.4247,                0.91494,                0.79335,                0.62083,                0.72783,                0.56162,                0.46071,                0.34488,                0.87437,               0.006634,               0.006634,               0.006634
                    104,                0.59479,                0.42184,                0.91388,                0.63188,                0.71452,                 0.7137,                 0.5464,                0.45772,                0.34203,                0.87216,               0.006601,               0.006601,               0.006601
                    105,                0.59499,                0.42161,                0.91552,                0.82971,                0.60962,                0.73661,                0.57051,                0.45801,                0.34485,                0.87188,               0.006568,               0.006568,               0.006568
                    106,                0.59461,                0.41947,                0.91264,                  0.666,                0.70549,                0.70401,                0.56493,                0.45593,                0.34495,                0.87198,               0.006535,               0.006535,               0.006535
                    107,                0.59309,                0.42227,                0.91087,                 0.6009,                0.76375,                0.80043,                0.61579,                0.45406,                0.33795,                0.86926,               0.006502,               0.006502,               0.006502
                    108,                0.58584,                0.41601,                 0.9086,                0.80329,                 0.6156,                0.69646,                0.55201,                0.45536,                0.33616,                0.87014,               0.006469,               0.006469,               0.006469
                    109,                0.58554,                0.41774,                0.90919,                0.84299,                 0.6222,                0.72632,                 0.5687,                0.45585,                0.33812,                0.87021,               0.006436,               0.006436,               0.006436
