                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 0.7144,                0.38944,                0.93656,                0.94736,                0.95305,                0.98059,                0.84417,                0.65811,                0.33033,                0.91869,               0.006106,               0.006106,               0.006106
                    120,                0.71164,                0.39018,                0.93299,                0.95568,                0.94457,                0.97961,                  0.843,                0.65298,                0.32894,                0.91559,               0.006073,               0.006073,               0.006073
                    121,                0.70509,                0.38649,                 0.9293,                0.96389,                0.94381,                0.98117,                0.84669,                 0.6538,                0.32854,                0.91691,                0.00604,                0.00604,                0.00604
                    122,                0.70129,                0.38714,                 0.9314,                0.96078,                0.94595,                0.98152,                0.84284,                0.65571,                0.33272,                0.91748,               0.006007,               0.006007,               0.006007
                    123,                0.71092,                0.38873,                 0.9297,                 0.9422,                0.95866,                0.98177,                0.84406,                0.65344,                 0.3273,                0.91472,               0.005974,               0.005974,               0.005974
                    124,                0.70956,                0.38918,                0.93029,                0.94426,                0.94735,                0.98023,                0.84507,                0.65469,                0.32845,                0.91605,               0.005941,               0.005941,               0.005941
                    125,                0.70909,                0.38948,                0.93031,                0.95845,                0.92748,                0.98019,                0.84593,                0.65543,                0.33144,                0.91757,               0.005908,               0.005908,               0.005908
                    126,                0.71523,                0.39238,                0.93341,                 0.9532,                0.94378,                0.98039,                0.83841,                0.65588,                0.33181,                0.91673,               0.005875,               0.005875,               0.005875
                    127,                 0.7085,                 0.3843,                0.92584,                0.94399,                 0.9563,                0.98123,                0.84401,                0.65303,                0.32998,                0.91584,               0.005842,               0.005842,               0.005842
                    128,                0.70776,                0.38989,                0.93181,                0.93554,                0.95036,                 0.9796,                0.84791,                0.65006,                0.32535,                0.91441,               0.005809,               0.005809,               0.005809
                    129,                0.70441,                0.38544,                0.92787,                0.94825,                0.94517,                0.97974,                0.84468,                0.64975,                0.32334,                0.91367,               0.005776,               0.005776,               0.005776
                    130,                0.70317,                0.38511,                0.92833,                0.94805,                0.93516,                0.97879,                0.84047,                 0.6545,                0.33001,                0.91557,               0.005743,               0.005743,               0.005743
                    131,                0.70158,                0.38495,                0.92996,                0.96248,                0.93791,                0.97915,                0.84146,                0.65366,                0.33039,                0.91499,                0.00571,                0.00571,                0.00571
                    132,                0.70752,                0.38603,                0.92881,                0.95763,                 0.9456,                0.98111,                 0.8455,                0.64795,                0.32292,                0.91281,               0.005677,               0.005677,               0.005677
                    133,                0.69955,                0.38208,                0.92611,                0.95987,                0.94343,                0.98172,                0.84761,                0.64747,                 0.3201,                0.91223,               0.005644,               0.005644,               0.005644
